Order ID,Customer Name,Order Date,Order Priority,Product Name,Unit Price,Quantity
14530,Tracy Blumstein,4/6/2009,High,candy,89.83,17
14530,Tracy Blumstein,4/6/2009,High,pork,13.43,49
14530,Tracy Blumstein,4/6/2009,High,frankfurter,125.99,44
15462,Luke Schmidt,2/26/2011,Critical,ham,43.41,20
15715,Kelly Andreada,10/15/2012,Critical,salty snack,47.9,43
16128,Michael Grace,5/8/2011,High,whole milk,63.94,46
16579,Saphhira Shifley,12/12/2010,Not Specified,canned beer,1.88,33
16579,Saphhira Shifley,12/12/2010,Not Specified,newspapers,8.14,23
16935,Michael Grace,12/15/2012,Not Specified,hard cheese,4.48,3
16935,Michael Grace,12/15/2012,Not Specified,tropical fruit,2.88,43
18946,Kelly Andreada,5/4/2010,Critical,yogurt,6.48,32
19361,Valerie Takahito,9/23/2012,Low,tropical fruit,25.38,21
20292,Michael Grace,11/8/2012,Medium,whole milk,17.52,26
20292,Michael Grace,11/8/2012,Medium,ice cream,20.95,5
21635,Laurel Beltran,12/2/2009,Low,bottled beer,24.92,2
21860,Larry Blacks,4/28/2012,Critical,citrus fruit,7.59,9
22882,Luke Schmidt,9/13/2010,Critical,hamburger meat,6.69,10
24775,Tracy Blumstein,2/17/2012,Critical,frozen fish,100.98,15
24775,Tracy Blumstein,2/17/2012,Critical,frozen vegetables,14.58,6
25120,Michael Grace,2/4/2009,Medium,tropical fruit,4.91,46
25120,Michael Grace,2/4/2009,Medium,citrus fruit,7.28,22
25120,Michael Grace,2/4/2009,Medium,sausage,6.68,10
25440,Kelly Andreada,2/6/2009,High,whipped/sour cream,259.71,30
25799,Saphhira Shifley,2/24/2011,Low,sausage,3.34,38
25831,Tracy Blumstein,9/14/2009,Medium,yogurt,45.99,6
28545,Kelly Andreada,8/23/2011,High,pastry,363.25,15
28929,Saphhira Shifley,10/9/2012,Medium,pork,6.48,37
28929,Saphhira Shifley,10/9/2012,Medium,curd,16.98,46
30083,Luke Schmidt,1/8/2009,Not Specified,sausage,14.56,23
30853,Meg Tillman,7/27/2011,Medium,sausage,6.3,40
30944,Saphhira Shifley,6/22/2011,Critical,berries,16.74,32
33350,Kelly Andreada,7/21/2009,Not Specified,root vegetables,1889.99,1
34660,Tracy Blumstein,9/3/2011,Not Specified,rolls/buns,4.91,4
34660,Tracy Blumstein,9/3/2011,Not Specified,domestic eggs,107.53,36
35425,Tracy Blumstein,3/28/2010,Not Specified,tidbits,3.58,25
35425,Tracy Blumstein,3/28/2010,Not Specified,curd,1.81,45
37350,Kelly Andreada,5/20/2012,Critical,hygiene articles,22.99,7
37765,Larry Blacks,11/24/2012,Low,spread cheese,4.06,7
37765,Larry Blacks,11/24/2012,Low,berries,35.44,18
37765,Larry Blacks,11/24/2012,Low,coffee,113.98,12
38050,Luke Schmidt,10/26/2010,Not Specified,other vegetables,5.98,31
38050,Luke Schmidt,10/26/2010,Not Specified,frankfurter,2.88,36
38050,Luke Schmidt,10/26/2010,Not Specified,sausage,111.96,14
39043,Luke Schmidt,12/22/2010,Not Specified,ice cream,3.69,14
39043,Luke Schmidt,12/22/2010,Not Specified,frankfurter,20.34,37
40388,Luke Schmidt,7/24/2012,Critical,dessert,4.28,17
42309,Meg Tillman,8/6/2009,Low,ham,20.48,41
42309,Meg Tillman,8/6/2009,Low,semi-finished bread,1.86,26
42309,Meg Tillman,8/6/2009,Low,whole milk,205.99,38
42727,Saphhira Shifley,4/29/2011,Not Specified,root vegetables,500.98,11
42727,Saphhira Shifley,4/29/2011,Not Specified,beef,8.45,21
43363,Luke Schmidt,9/5/2011,Critical,citrus fruit,350.99,35
43556,Saphhira Shifley,7/22/2012,Low,citrus fruit,15.04,31
45156,Luke Schmidt,2/12/2011,Low,bottled water,20.48,30
45156,Luke Schmidt,2/12/2011,Low,pork,6.75,35
45156,Luke Schmidt,2/12/2011,Low,frankfurter,12.53,14
45410,Michael Grace,8/19/2009,Low,berries,54.1,19
47014,Meg Tillman,5/13/2012,Critical,bottled beer,25.98,33
47942,Harold Dahlen,2/27/2010,Medium,ham,599.99,30
47942,Harold Dahlen,2/27/2010,Medium,whole milk,5.88,3
47942,Harold Dahlen,2/27/2010,Medium,coffee,125.99,9
48128,Laurel Beltran,4/11/2012,Medium,chicken,499.99,5
48704,Kelly Andreada,1/9/2012,High,frankfurter,125.99,11
49155,Meg Tillman,9/18/2010,Low,beef,195.99,22
49504,Larry Blacks,11/16/2009,Not Specified,canned beer,7.37,45
50016,Harold Dahlen,4/5/2009,High,rolls/buns,85.99,15
50145,Michael Grace,2/26/2011,High,whole milk,18.84,18
50145,Michael Grace,2/26/2011,High,pip fruit,46.94,9
50532,Richard Bierner,8/14/2012,Medium,soda,24.95,10
50532,Richard Bierner,8/14/2012,Medium,bottled beer,4,22
51266,Michael Grace,3/25/2009,Not Specified,frankfurter,150.98,11
51266,Michael Grace,3/25/2009,Not Specified,sausage,18.97,30
51266,Michael Grace,3/25/2009,Not Specified,other vegetables,12.28,23
51266,Michael Grace,3/25/2009,Not Specified,soda,34.99,46
51426,Saphhira Shifley,12/1/2010,Medium,onions,8.33,41
55045,Luke Schmidt,11/22/2009,High,root vegetables,32.48,20
55234,Tiffany House,7/28/2010,Low,other vegetables,53.98,12
55234,Tiffany House,7/28/2010,Low,chewing gum,2.98,5
55683,Meg Tillman,7/15/2012,High,fruit/vegetable juice,51.75,23
55906,Saphhira Shifley,11/26/2009,Critical,pork,5.58,49
55906,Saphhira Shifley,11/26/2009,Critical,dessert,7.98,15
55906,Saphhira Shifley,11/26/2009,Critical,flour,54.1,42
56032,Harold Dahlen,12/19/2011,Not Specified,tropical fruit,96.45,31
56032,Harold Dahlen,12/19/2011,Not Specified,pip fruit,159.31,25
56103,Saphhira Shifley,12/26/2010,High,yogurt,115.99,24
130,Roy Collins,5/7/2012,High,ice cream,150.98,3
130,Roy Collins,5/7/2012,High,pastry,18.97,29
130,Roy Collins,5/7/2012,High,whole milk,9.71,23
805,Toby Swindell,7/4/2011,Not Specified,citrus fruit,4.97,39
2240,Sarah Brown,3/5/2012,Not Specified,onions,10.64,17
2240,Sarah Brown,3/5/2012,Not Specified,berries,28.15,5
2241,Sarah Brown,5/10/2010,Critical,tropical fruit,24.95,38
4674,Christina Anderson,4/18/2009,Critical,bottled water,130.98,23
4737,Roy Collins,3/10/2010,Not Specified,whole milk,5.88,49
5221,Robert Dilbeck,6/8/2011,Not Specified,UHT-milk,28.48,48
5568,Randy Ferguson,6/6/2011,Medium,pork,14.34,8
6020,Arianne Irving,9/21/2009,Medium,pastry,2.88,23
6112,Arianne Irving,8/23/2009,Medium,other vegetables,146.05,10
6112,Arianne Irving,8/23/2009,Medium,frozen meals,65.99,31
6272,Randy Ferguson,2/27/2010,High,root vegetables,14.98,33
6272,Randy Ferguson,2/27/2010,High,soda,124.49,48
6272,Randy Ferguson,2/27/2010,High,chicken,55.99,8
6272,Randy Ferguson,2/27/2010,High,dessert,105.98,31
6501,Arianne Irving,1/13/2012,High,sausage,6.48,35
6501,Arianne Irving,1/13/2012,High,other vegetables,125.99,46
6529,Cynthia Arntzen,11/26/2012,Medium,soda,2.62,35
7171,Andy Gerbode,2/13/2011,Medium,beef,65.99,28
7171,Andy Gerbode,2/13/2011,Medium,berries,20.99,17
7815,Amy Hunt,1/22/2009,Critical,ham,32.98,6
9921,Amy Hunt,5/14/2011,Low,citrus fruit,15.67,23
10053,Craig Molinari,1/10/2012,High,berries,4.89,31
10053,Craig Molinari,1/10/2012,High,meat,150.98,44
10309,Trudy Brown,11/21/2009,Low,coffee,20.98,23
10978,Toby Swindell,4/1/2009,Critical,long life bakery product,60.98,9
10979,Amy Hunt,10/4/2011,Medium,whole milk,30.93,15
10979,Amy Hunt,10/4/2011,Medium,root vegetables,19.98,7
11108,Cynthia Arntzen,8/16/2012,Not Specified,pork,6.48,20
12067,Toby Swindell,2/4/2010,Critical,yogurt,5.74,45
12067,Toby Swindell,2/4/2010,Critical,soda,9.48,6
12067,Toby Swindell,2/4/2010,Critical,frankfurter,99.23,12
12067,Toby Swindell,2/4/2010,Critical,photo/film,7.64,9
12067,Toby Swindell,2/4/2010,Critical,tropical fruit,65.99,7
12804,Philip Fox,5/25/2012,Medium,chicken,3.08,21
12804,Philip Fox,5/25/2012,Medium,soda,1.81,50
12804,Philip Fox,5/25/2012,Medium,sausage,16.06,34
13575,Cynthia Arntzen,8/29/2012,Critical,citrus fruit,6.48,15
13635,Randy Ferguson,5/1/2009,Critical,pastry,4.98,28
13635,Randy Ferguson,5/1/2009,Critical,root vegetables,6.48,49
14245,Brian Dahlen,2/11/2010,Critical,hard cheese,28.15,17
15904,Trudy Brown,10/27/2009,Not Specified,curd,3.28,39
15904,Trudy Brown,10/27/2009,Not Specified,berries,40.97,49
16422,Beth Fritzler,10/9/2011,Critical,cat food,6.48,40
16422,Beth Fritzler,10/9/2011,Critical,bottled water,10.23,16
17345,Cynthia Arntzen,8/2/2011,Critical,soda,7.64,23
18208,Roy Collins,4/1/2012,Not Specified,fruit/vegetable juice,5.68,34
18208,Roy Collins,4/1/2012,Not Specified,brown bread,2.28,36
18500,Toby Swindell,2/11/2012,Medium,citrus fruit,58.14,44
18500,Toby Swindell,2/11/2012,Medium,whipped/sour cream,32.98,30
18500,Toby Swindell,2/11/2012,Medium,yogurt,80.98,30
18597,Andy Gerbode,9/26/2010,Medium,chicken,2.88,37
18822,Cynthia Arntzen,12/21/2010,Low,photo/film,65.99,34
19232,Cynthia Arntzen,7/12/2009,Low,sausage,6.24,43
19232,Cynthia Arntzen,7/12/2009,Low,tropical fruit,6.68,5
19232,Cynthia Arntzen,7/12/2009,Low,whole milk,260.98,28
19363,Randy Ferguson,7/5/2011,High,butter,6.68,44
19363,Randy Ferguson,7/5/2011,High,citrus fruit,5.98,41
19367,Amy Hunt,4/20/2009,High,pork,5.98,20
19911,Brosina Hoffman,10/6/2011,High,frozen fish,25.98,43
19911,Brosina Hoffman,10/6/2011,High,beef,135.99,38
19911,Brosina Hoffman,10/6/2011,High,other vegetables,150.98,39
20517,Trudy Brown,9/15/2010,Low,chicken,2.94,39
21605,Brian Dahlen,4/8/2012,High,beverages,60.98,32
21605,Brian Dahlen,4/8/2012,High,pork,10.64,46
21830,Andy Gerbode,1/11/2009,Low,candy,399.98,19
22147,Christina Anderson,1/16/2009,Low,whole milk,22.72,37
22182,Cynthia Arntzen,9/5/2012,Medium,other vegetables,12.53,4
22182,Cynthia Arntzen,9/5/2012,Medium,coffee,19.98,9
22182,Cynthia Arntzen,9/5/2012,Medium,sausage,49.34,48
22243,Amy Hunt,1/15/2009,Critical,bottled beer,2.88,9
23104,Trudy Brown,4/9/2011,Medium,soda,6.98,3
23104,Trudy Brown,4/9/2011,Medium,frankfurter,5.81,24
23363,Robert Dilbeck,5/29/2012,Low,whipped/sour cream,4.91,46
23559,Cynthia Arntzen,7/18/2010,Low,tropical fruit,28.53,14
23559,Cynthia Arntzen,7/18/2010,Low,sausage,17.98,9
24160,Amy Hunt,2/1/2011,Medium,rolls/buns,95.99,44
24193,Beth Fritzler,3/14/2009,Not Specified,other vegetables,200.98,45
24193,Beth Fritzler,3/14/2009,Not Specified,citrus fruit,4.28,24
24193,Beth Fritzler,3/14/2009,Not Specified,pastry,85.99,19
24352,Toby Swindell,5/10/2010,Critical,citrus fruit,3.14,32
24646,Trudy Brown,4/15/2011,Not Specified,pet care,15.67,46
24646,Trudy Brown,4/15/2011,Not Specified,butter,2.88,21
24993,Beth Fritzler,3/11/2010,High,citrus fruit,55.99,36
25060,Brosina Hoffman,7/20/2009,Not Specified,whole milk,1270.99,6
25060,Brosina Hoffman,7/20/2009,Not Specified,pork,2036.48,1
25447,Randy Ferguson,5/23/2012,Not Specified,ham,22.72,25
25447,Randy Ferguson,5/23/2012,Not Specified,soda,296.18,18
26214,Beth Fritzler,11/20/2011,Medium,tropical fruit,15.74,19
26214,Beth Fritzler,11/20/2011,Medium,ham,46.94,41
26913,Amy Hunt,9/29/2009,High,sausage,65.99,11
27265,Christina Anderson,5/6/2012,Critical,dishes,299.99,49
27265,Christina Anderson,5/6/2012,Critical,other vegetables,162.93,36
27265,Christina Anderson,5/6/2012,Critical,semi-finished bread,8.34,49
27491,Roy Collins,4/9/2009,Not Specified,sausage,90.48,11
27491,Roy Collins,4/9/2009,Not Specified,citrus fruit,9.77,36
27491,Roy Collins,4/9/2009,Not Specified,bottled beer,34.99,2
27845,Craig Molinari,7/13/2011,Not Specified,soda,6.3,36
30176,Amy Hunt,4/19/2009,Low,pastry,79.52,30
30375,Christina Anderson,5/3/2012,Low,bottled beer,3.36,20
30565,Roy Collins,7/26/2011,Medium,specialty chocolate,55.94,32
30567,Toby Swindell,1/14/2009,Not Specified,soda,208.16,14
30567,Toby Swindell,1/14/2009,Not Specified,misc. beverages,90.48,8
30567,Toby Swindell,1/14/2009,Not Specified,seasonal products,9.48,3
30567,Toby Swindell,1/14/2009,Not Specified,citrus fruit,4.28,14
31586,Amy Hunt,3/21/2012,Low,yogurt,43.22,22
31586,Amy Hunt,3/21/2012,Low,meat,205.99,25
31687,Arianne Irving,5/19/2011,High,frankfurter,2.78,44
31847,Amy Hunt,12/18/2009,Low,frankfurter,39.98,46
32868,Randy Ferguson,1/17/2009,Not Specified,packaged fruit/vegetables,28.15,39
36224,Robert Dilbeck,5/3/2009,Medium,root vegetables,120.98,15
36709,Jennifer Ferguson,8/23/2012,Critical,pastry,65.99,42
37826,Amy Hunt,4/23/2011,Medium,frankfurter,6.78,45
37924,Philip Fox,11/29/2009,High,whole milk,165.2,49
38182,Randy Ferguson,5/22/2012,High,citrus fruit,64.65,45
39717,Jennifer Ferguson,11/28/2009,High,beef,43.57,20
40257,Brosina Hoffman,8/21/2010,Not Specified,frankfurter,140.81,24
40321,Andy Gerbode,6/23/2010,High,pork,67.28,23
40321,Andy Gerbode,6/23/2010,High,sausage,42.76,18
42214,Randy Ferguson,5/24/2011,Low,whipped/sour cream,12.22,46
42214,Randy Ferguson,5/24/2011,Low,coffee,6.48,28
42788,Amy Hunt,10/13/2011,Critical,sausage,10.14,26
42912,Craig Molinari,5/4/2010,Not Specified,tropical fruit,11.35,4
43653,Amy Hunt,10/30/2012,High,pork,3.29,3
43653,Amy Hunt,10/30/2012,High,pork,15.73,39
43653,Amy Hunt,10/30/2012,High,other vegetables,34.76,10
44962,Toby Swindell,12/28/2009,Medium,chicken,22.24,27
45412,Arianne Irving,4/22/2010,Medium,ham,35.99,20
45734,Amy Hunt,7/17/2012,Critical,root vegetables,11.66,47
45959,Roy Collins,12/6/2009,Medium,tropical fruit,12.53,15
45959,Roy Collins,12/6/2009,Medium,soda,49.99,35
46884,Paul Prost,1/17/2009,Medium,whole milk,7.64,18
46884,Paul Prost,1/17/2009,Medium,whole milk,125.99,3
46981,Robert Dilbeck,2/7/2009,Medium,bottled beer,30.56,46
47010,Robert Dilbeck,10/3/2011,Critical,brown bread,130.98,11
47717,Andy Gerbode,12/17/2011,Not Specified,bottled beer,4.91,35
48257,Christina Anderson,4/22/2009,Low,dessert,4.57,45
48577,Roy Collins,7/8/2012,Medium,sausage,30.98,6
49953,Toby Carlisle,3/17/2012,Not Specified,meat,15.98,18
49953,Toby Carlisle,3/17/2012,Not Specified,pip fruit,6.48,36
51300,Toby Carlisle,10/15/2011,Medium,beef,8.33,43
51687,Craig Molinari,9/11/2011,Low,root vegetables,5.58,42
51974,Trudy Brown,1/26/2011,High,dessert,123.38,10
51974,Trudy Brown,1/26/2011,High,dessert,8.6,2
52676,Amy Hunt,8/28/2012,High,other vegetables,19.98,46
53153,Paul Prost,9/23/2009,Critical,beverages,20.27,29
53895,Amy Hunt,9/4/2011,Not Specified,frankfurter,419.19,21
54497,Philip Fox,1/19/2010,Not Specified,citrus fruit,142.86,1
55296,Anthony Witt,10/18/2012,Low,pastry,10.06,32
55654,Toby Carlisle,9/19/2010,High,yogurt,6.98,2
56387,Brian Dahlen,5/20/2011,Medium,whole milk,3.89,32
56387,Brian Dahlen,5/20/2011,Medium,sausage,6.48,9
56743,Arianne Irving,6/22/2011,Medium,pip fruit,22.23,23
56805,Craig Molinari,6/5/2012,High,sausage,370.98,38
56838,Roy Collins,7/29/2011,Critical,bottled water,100.98,44
57095,Paul Prost,3/23/2011,Medium,meat,6.81,37
57287,Randy Ferguson,10/28/2011,Not Specified,finished products,40.97,11
57984,Toby Carlisle,10/2/2010,High,other vegetables,30.97,6
57984,Toby Carlisle,10/2/2010,High,domestic eggs,599.99,20
59207,Roy Collins,5/18/2009,Critical,soda,2.98,3
59238,Paul Prost,9/19/2009,High,chicken,40.97,11
59396,Brian Dahlen,11/14/2009,Critical,sausage,152.48,41
59911,Arianne Irving,12/18/2011,Not Specified,soda,9.11,1
930,Phillina Ober,12/16/2009,Critical,whole milk,41.32,22
930,Phillina Ober,12/16/2009,Critical,rolls/buns,6.88,11
1058,Jim Epp,4/25/2010,Medium,canned beer,195.99,3
1088,Muhammed Yedwab,5/20/2012,Low,bottled beer,20.97,13
1504,Maribeth Schnelling,8/27/2012,Medium,citrus fruit,10.01,31
1796,Deanra Eno,11/20/2012,High,napkins,4.13,43
2048,Deanra Eno,11/14/2010,Critical,beef,294.62,12
2048,Deanra Eno,11/14/2010,Critical,canned beer,60.97,9
2050,James Galang,6/1/2009,Not Specified,ham,2.89,16
2050,James Galang,6/1/2009,Not Specified,frankfurter,22.84,25
2054,Katrina Willman,6/7/2012,Not Specified,yogurt,363.25,1
2054,Katrina Willman,6/7/2012,Not Specified,turkey,22.98,34
2885,Nora Price,9/18/2012,Not Specified,whole milk,6.48,29
2885,Nora Price,9/18/2012,Not Specified,yogurt,15.42,46
3458,Lisa DeCherney,12/21/2009,High,chicken,15.28,41
3458,Lisa DeCherney,12/21/2009,High,whole milk,1.76,28
3522,James Galang,9/25/2009,Low,sausage,60.98,33
3522,James Galang,9/25/2009,Low,chicken,29.89,27
3653,Lynn Smith,3/26/2009,Critical,citrus fruit,6.68,41
3808,Lynn Smith,4/23/2009,Critical,tropical fruit,2.89,2
3970,Christina DeMoss,3/26/2012,Medium,rolls/buns,28.48,39
3970,Christina DeMoss,3/26/2012,Medium,UHT-milk,20.98,13
4739,Lynn Smith,2/20/2010,Low,candy,2.94,16
5378,Christine Abelman,10/24/2012,Critical,pip fruit,6.24,6
5828,Christina DeMoss,3/5/2009,Low,whole milk,296.18,21
6279,Katrina Willman,1/29/2010,Critical,coffee,67.28,49
7267,Muhammed Yedwab,8/28/2012,High,sausage,14.48,19
7269,Muhammed Yedwab,9/14/2009,Medium,citrus fruit,65.99,29
7527,Nora Price,12/11/2009,Medium,rolls/buns,15.68,37
7527,Nora Price,12/11/2009,Medium,whole milk,195.99,42
8546,Nora Price,4/1/2012,High,whipped/sour cream,10.01,4
8578,Lisa DeCherney,9/2/2011,High,citrus fruit,9.74,40
9669,Christine Abelman,4/22/2009,Medium,butter milk,15.42,18
9952,Maribeth Dona,5/1/2012,High,frankfurter,167.27,47
10630,Pauline Johnson,2/4/2010,Medium,frankfurter,58.14,44
10657,James Galang,9/25/2010,Medium,beef,6.48,44
10657,James Galang,9/25/2010,Medium,chicken,218.75,8
10661,Jocasta Rupert,1/23/2009,Not Specified,canned beer,30.98,42
11427,Nora Price,11/24/2010,Medium,sausage,2.21,27
11427,Nora Price,11/24/2010,Medium,specialty bar,6.37,20
12037,Muhammed Yedwab,6/30/2011,Low,bottled water,9.27,14
12259,Muhammed Yedwab,2/14/2010,High,chicken,114.98,45
12259,Muhammed Yedwab,2/14/2010,High,whole milk,31.98,45
12900,Laurel Elliston,5/3/2010,High,sausage,12.64,50
12900,Laurel Elliston,5/3/2010,High,canned beer,306.14,18
12999,Georgia Rosenberg,4/3/2010,High,rolls/buns,95.43,31
13632,Nora Price,3/10/2009,Medium,bottled water,99.99,6
13920,Allen Armold,10/9/2009,Critical,soda,37.94,25
13920,Allen Armold,10/9/2009,Critical,chicken,8.57,24
15651,Anemone Ratner,10/4/2012,Critical,beverages,60.22,40
15651,Anemone Ratner,10/4/2012,Critical,nuts/prunes,80.98,14
15651,Anemone Ratner,10/4/2012,Critical,rolls/buns,179.29,8
16197,Katherine Hughes,10/26/2012,Critical,other vegetables,9.11,23
16197,Katherine Hughes,10/26/2012,Critical,packaged fruit/vegetables,5.28,19
16770,Muhammed Yedwab,1/6/2009,Critical,sausage,2.1,17
16802,Nora Price,4/20/2011,Medium,pip fruit,6.68,44
16802,Nora Price,4/20/2011,Medium,soda,95.99,26
16961,Tracy Collins,1/6/2009,Not Specified,liver loaf,1.7,27
16961,Tracy Collins,1/6/2009,Not Specified,pork,30.98,34
17543,Tracy Collins,5/25/2012,Critical,chicken,6.48,1
17543,Tracy Collins,5/25/2012,Critical,tropical fruit,30.98,35
17543,Tracy Collins,5/25/2012,Critical,flower soil/fertilizer,200.99,26
18055,Maribeth Schnelling,2/4/2010,Critical,meat,4.98,3
20480,Liz MacKendrick,1/29/2009,Medium,sausage,420.98,38
20484,Katherine Hughes,1/29/2009,Critical,citrus fruit,95.99,14
20579,Jim Epp,10/1/2012,Medium,beef,110.99,16
20933,Alan Hwang,8/26/2012,High,whole milk,55.99,45
21155,Muhammed Yedwab,2/5/2011,High,whipped/sour cream,19.98,4
21703,Alan Hwang,3/2/2009,Not Specified,chicken,3.69,3
21703,Alan Hwang,3/2/2009,Not Specified,chicken,92.23,20
21703,Alan Hwang,3/2/2009,Not Specified,bottled water,175.99,15
21731,Liz MacKendrick,11/26/2011,Low,pork,60.98,26
21799,Lynn Smith,4/19/2011,Not Specified,ice cream,2.6,42
21985,Lynn Smith,8/26/2009,Critical,ham,226.67,1
21985,Lynn Smith,8/26/2009,Critical,butter milk,20.98,45
22210,Tracy Collins,9/19/2011,Critical,frankfurter,29.14,37
22628,Lynn Smith,10/29/2009,Medium,pork,95.95,30
23106,Liz MacKendrick,10/20/2010,Medium,sausage,810.98,35
23360,Jocasta Rupert,5/11/2009,Low,berries,15.67,30
23809,Nora Price,6/4/2012,Not Specified,sausage,12.97,7
24870,Jim Epp,4/24/2009,Low,whole milk,35.41,38
24870,Jim Epp,4/24/2009,Low,other vegetables,142.86,45
25793,James Galang,4/7/2012,Low,sausage,155.99,27
26629,Muhammed Yedwab,7/10/2009,High,rolls/buns,599.99,38
26629,Muhammed Yedwab,7/10/2009,High,yogurt,2.78,32
27875,Muhammed Yedwab,3/26/2010,Low,root vegetables,3.48,5
27879,Anemone Ratner,2/26/2010,Medium,rolls/buns,15.74,44
27879,Anemone Ratner,2/26/2010,Medium,herbs,9.65,30
28198,Georgia Rosenberg,2/8/2012,Medium,other vegetables,175.99,50
28583,Jim Epp,11/12/2009,Critical,pip fruit,223.98,25
28738,Nora Price,8/10/2012,Medium,pork,8.6,2
28738,Nora Price,8/10/2012,Medium,soda,165.2,10
29120,James Galang,5/12/2010,Low,onions,40.98,43
29120,James Galang,5/12/2010,Low,other vegetables,70.98,21
29504,Richard Bierner,9/23/2010,Not Specified,hamburger meat,70.98,20
29504,Richard Bierner,9/23/2010,Not Specified,rum,38.76,34
30625,Pauline Johnson,2/8/2010,Critical,shopping bags,12.53,37
30625,Pauline Johnson,2/8/2010,Critical,other vegetables,105.29,24
31174,Muhammed Yedwab,3/26/2009,Not Specified,beef,225.04,20
31174,Muhammed Yedwab,3/26/2009,Not Specified,root vegetables,7.84,29
31302,Jim Epp,8/1/2012,High,frankfurter,115.79,41
31973,Richard Bierner,5/12/2011,Not Specified,frankfurter,26.64,15
31973,Richard Bierner,5/12/2011,Not Specified,ice cream,7.28,16
32101,Liz MacKendrick,12/26/2009,Low,pastry,291.73,48
32929,Liz MacKendrick,5/2/2011,Low,chicken,5.68,8
32929,Liz MacKendrick,5/2/2011,Low,baking powder,12.21,13
33414,Phillina Ober,2/10/2012,Not Specified,berries,4.13,9
34596,James Galang,8/31/2011,Critical,pet care,7.68,39
35457,Georgia Rosenberg,12/7/2009,Low,misc. beverages,70.97,45
35940,James Galang,5/27/2010,Critical,sausage,2.88,47
36449,Bruce Stewart,9/5/2010,Not Specified,whipped/sour cream,20.24,43
36449,Bruce Stewart,9/5/2010,Not Specified,rolls/buns,4.71,27
37313,Liz MacKendrick,7/2/2012,Not Specified,fish,70.71,44
37313,Liz MacKendrick,7/2/2012,Not Specified,tropical fruit,65.99,17
37348,Maribeth Dona,6/13/2009,High,other vegetables,17.15,33
37510,Richard Bierner,3/8/2009,Critical,ham,161.55,15
37762,Anemone Ratner,6/6/2012,Medium,meat,6.48,20
38628,Nora Price,10/29/2011,Low,margarine,35.99,23
38848,Nora Price,12/16/2012,High,sausage,43.41,6
38950,Nora Price,7/2/2011,Not Specified,citrus fruit,4.38,24
38950,Nora Price,7/2/2011,Not Specified,sausage,1.89,39
38950,Nora Price,7/2/2011,Not Specified,sausage,9.31,30
39521,Jim Epp,8/9/2009,Low,other vegetables,4.13,28
40289,Muhammed Yedwab,11/26/2012,Not Specified,meat,2.88,26
40289,Muhammed Yedwab,11/26/2012,Not Specified,soda,10.14,4
40775,Liz MacKendrick,11/17/2010,Low,sausage,12.58,23
41094,Maribeth Schnelling,1/6/2009,Low,pip fruit,6.48,46
41094,Maribeth Schnelling,1/6/2009,Low,tropical fruit,20.34,6
41186,Aleksandra Gannaway,11/22/2010,High,other vegetables,9.78,13
41351,Katherine Hughes,9/23/2010,Not Specified,pastry,205.99,48
41605,Nora Price,12/25/2010,Medium,frankfurter,24.92,4
41667,Richard Bierner,6/20/2012,High,domestic eggs,65.99,18
42982,Brendan Sweed,7/27/2012,Low,rolls/buns,105.34,12
43745,Laurel Elliston,11/1/2010,Low,citrus fruit,25.98,5
43745,Laurel Elliston,11/1/2010,Low,domestic eggs,3.55,1
44167,Jim Epp,1/30/2012,Critical,citrus fruit,142.86,23
44997,Katherine Hughes,9/28/2011,Low,citrus fruit,1.76,46
45408,Maribeth Dona,12/26/2010,Low,sausage,29.89,25
45924,Laurel Elliston,12/21/2010,Low,ice cream,24.95,1
46565,Laurel Elliston,6/22/2011,Not Specified,citrus fruit,300.65,16
46565,Laurel Elliston,6/22/2011,Not Specified,pip fruit,17.67,50
46565,Laurel Elliston,6/22/2011,Not Specified,citrus fruit,64.65,8
46916,Nora Price,10/3/2011,High,brown bread,2.61,40
46916,Nora Price,10/3/2011,High,sausage,51.75,40
47173,Aleksandra Gannaway,9/1/2009,Not Specified,canned beer,7.99,41
47271,Liz MacKendrick,7/28/2011,Medium,sausage,4.98,44
47815,Jim Epp,12/30/2012,Not Specified,canned beer,13.73,45
47909,Dean Percer,3/9/2010,Medium,soda,4.98,38
47909,Dean Percer,3/9/2010,Medium,citrus fruit,10.23,22
47909,Dean Percer,3/9/2010,Medium,sausage,20.99,48
48609,Pauline Johnson,2/24/2010,High,other vegetables,6.48,26
48609,Pauline Johnson,2/24/2010,High,beef,37.44,5
48643,Laurel Elliston,10/18/2012,Medium,meat,808.49,14
48643,Laurel Elliston,10/18/2012,Medium,canned beer,2.88,6
48643,Laurel Elliston,10/18/2012,Medium,ice cream,65.99,50
49380,Jocasta Rupert,5/4/2012,Medium,soda,1938.02,11
49607,Georgia Rosenberg,5/4/2009,Medium,whole milk,205.99,6
49862,Nora Price,9/12/2012,Not Specified,pastry,3.15,24
50209,Brendan Sweed,9/10/2010,High,whipped/sour cream,55.48,34
50209,Brendan Sweed,9/10/2010,High,chocolate,20.89,2
50432,Jim Epp,6/7/2009,Low,pork,284.98,7
50432,Jim Epp,6/7/2009,Low,rolls/buns,55.48,45
50500,Lisa DeCherney,9/6/2011,Low,frankfurter,5.43,11
50500,Lisa DeCherney,9/6/2011,Low,salty snack,2.47,45
50626,Dean Percer,10/20/2009,Medium,photo/film,170.98,18
50626,Dean Percer,10/20/2009,Medium,photo/film,599.99,42
